respondent_id,h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,doctor_recc_seasonal,chronic_med_condition,child_under_6_months,health_worker,health_insurance,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children,employment_industry,employment_occupation
25947,2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,4,4,2,4,3,2,4,1,1,0,1,1,0,2,1,0,2,0,20,15
25948,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,4,2,1,4,2,1,2,2,1,1,1,1,1,1,7,1,1,0,20,4
25949,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,2,4,2,0,2,0,0,2,1,1,0,2,0,1,1,0,1
25950,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,1,4,1,1,3,3,0,0,2,1,1,2,8,0,2,0,20,17
25951,2,2,0,1,0,1,1,0,1,1,0,0,0,0,1,5,4,5,4,2,1,2,3,0,1,2,1,1,2,3,0,1,1,20,8
25952,2,2,0,1,0,1,1,1,1,0,1,1,0,0,0,3,3,5,5,3,4,4,3,0,1,2,0,1,1,5,1,0,0,20,3
25953,2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,5,2,5,5,4,5,1,0,1,0,0,0,0,1,4,1,1,0,20,14
25954,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,4,1,1,2,1,1,1,1,0,0,1,0,0,0,9,1,2,0,6,6
25955,2,1,0,1,0,1,0,0,1,0,0,0,0,1,1,5,4,1,5,4,1,0,3,0,1,1,1,1,0,1,1,1,0,20,21
25956,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,4,2,2,5,5,5,0,0,0,0,1,0,0,2,8,1,2,0,20,19
25957,3,1,0,1,0,1,1,1,1,0,0,1,0,0,1,5,1,2,4,5,5,4,1,0,1,1,0,1,1,9,0,0,0,20,4
25958,2,2,0,1,0,1,1,1,1,0,0,1,0,1,0,4,4,4,5,4,4,4,3,3,1,1,1,1,0,5,1,3,0,2,15
25959,2,1,0,0,0,1,0,0,1,1,1,0,0,0,1,5,5,4,5,5,4,4,1,0,1,1,1,1,1,4,2,1,0,20,12
25960,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,4,2,2,4,4,4,2,2,0,1,1,0,0,0,1,2,0,2,20,8
25961,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,2,1,2,4,2,1,1,0,3,1,1,1,0,0,6,0,1,1,3,5
25962,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,4,5,2,1,0,3,0,0,2,0,1,0,1,1,2,0,5,3
25963,2,2,0,1,0,1,1,1,1,0,1,0,0,0,0,4,2,4,5,1,1,1,3,2,1,1,1,1,0,7,1,1,1,7,21
25964,1,2,0,1,0,1,0,0,1,0,0,0,0,0,1,5,1,2,4,2,1,4,3,0,0,1,0,1,1,1,0,0,0,20,0
25965,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,4,2,2,4,2,2,2,0,0,1,2,1,1,0,1,0,1,0,2,9
25966,2,1,0,1,0,1,0,1,0,1,0,0,0,0,1,3,1,1,5,2,1,3,3,0,1,1,0,0,1,1,0,0,0,20,14
25967,3,1,0,1,0,1,1,1,1,0,1,0,0,0,0,4,4,4,4,4,4,3,1,0,1,2,1,1,0,3,2,1,0,0,1
25968,2,1,0,1,0,1,1,1,1,0,0,0,0,0,0,4,4,4,4,4,4,3,2,0,0,2,1,1,1,1,0,1,0,20,19
25969,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4,1,1,1,0,2,1,1,1,1,0,9,0,1,3,20,10
25970,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,1,4,1,1,1,2,0,0,1,1,1,0,4,0,2,1,12,9
25971,2,2,0,0,0,1,0,0,1,1,1,0,0,1,1,4,2,1,5,4,1,3,3,0,1,2,1,1,0,1,1,3,0,2,4
25972,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,5,2,1,4,2,0,0,2,1,1,1,9,2,1,0,20,10
25973,1,2,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,2,2,4,2,1,3,0,1,1,0,1,0,8,2,0,2,2,4
25974,3,2,0,1,0,1,0,0,1,0,1,0,0,0,1,5,4,5,5,4,5,4,3,0,1,2,1,1,1,0,1,1,0,20,5
25975,2,1,0,1,0,1,0,0,1,0,1,1,1,0,1,3,4,1,5,4,1,4,1,0,0,1,1,1,1,0,0,1,0,20,13
25976,3,1,0,1,1,1,0,0,1,0,0,0,1,0,1,4,5,4,4,5,4,1,2,2,0,1,1,1,0,3,0,3,2,6,1
25977,3,1,0,1,0,1,0,0,1,1,1,1,0,0,1,4,2,2,4,2,2,2,3,1,1,1,0,1,0,1,0,1,0,7,13
25978,2,2,0,1,0,1,0,0,0,0,1,0,0,0,1,5,2,2,4,4,4,4,3,0,0,2,1,1,1,4,1,1,0,20,21
25979,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1,2,4,2,2,1,2,0,0,2,1,0,1,2,1,1,3,20,5
25980,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,3,1,5,5,2,1,1,2,0,1,2,1,1,0,4,0,1,1,0,0
25981,2,2,0,1,0,1,1,0,1,0,0,0,0,0,1,5,2,2,4,4,1,4,1,0,1,1,0,1,1,0,0,0,0,20,11
25982,2,1,0,0,0,1,1,1,1,0,0,0,0,0,1,4,2,2,5,2,1,4,2,0,0,1,1,1,1,1,1,1,0,20,22
25983,3,1,0,0,0,1,1,0,1,0,0,1,0,0,1,4,4,4,5,5,4,4,0,0,1,0,0,0,0,2,2,1,0,6,6
25984,2,1,0,1,0,1,0,0,1,1,0,0,0,1,1,4,2,2,4,2,1,3,3,0,1,1,0,1,0,1,0,0,0,2,4
25985,3,2,0,1,0,1,1,1,1,0,0,1,0,0,1,4,1,1,4,1,5,2,3,1,0,2,0,1,0,4,0,0,0,7,13
25986,2,1,0,0,0,1,1,1,1,0,0,1,0,0,1,5,1,1,5,5,1,4,0,0,1,2,0,1,1,1,2,0,0,20,12
25987,1,2,0,1,0,1,0,0,1,1,1,0,0,0,1,5,2,5,4,2,4,0,3,0,1,2,1,0,0,6,1,1,0,11,12
25988,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,4,2,4,5,1,4,0,1,0,0,1,0,0,2,1,2,3,1,20,17
25989,2,1,0,1,0,1,0,1,1,0,0,1,0,0,1,5,4,4,5,4,4,3,1,0,0,1,1,1,0,7,0,1,0,3,3
25990,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,4,1,1,2,3,3,0,1,1,0,0,2,2,1,0,9,10
25991,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,4,2,1,2,1,0,1,1,1,1,0,4,0,1,0,7,6
25992,2,2,0,1,0,1,0,0,1,0,1,1,1,0,0,4,4,4,5,2,4,1,3,0,1,1,1,1,0,8,2,1,2,2,11
25993,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1,2,2,1,0,1,0,1,1,0,0,1,3,1,0,0,20,18
25994,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,3,1,2,3,1,2,2,3,0,1,2,1,1,1,2,2,1,0,20,11
25995,2,1,0,1,0,1,1,1,1,0,0,0,0,0,0,3,3,2,5,3,2,4,1,0,1,1,0,1,1,0,0,1,0,20,1
25996,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,1,2,4,4,4,0,2,3,0,2,0,1,0,5,0,1,0,12,1
25997,2,2,0,0,0,1,0,0,0,1,0,1,0,1,1,5,2,1,5,4,1,0,3,0,0,1,0,0,0,0,0,0,0,9,10
25998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,1,0,3,0,0,1,0,1,0,3,2,0,0,12,14
25999,0,2,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,5,1,1,5,2,2,0,0,1,1,0,0,5,1,1,0,16,18
26000,1,2,0,1,0,1,0,0,1,0,0,0,0,0,1,4,2,2,4,2,2,2,3,2,0,2,1,1,0,4,1,1,0,17,9
26001,3,0,0,1,1,1,1,1,1,0,1,1,0,0,1,5,4,5,5,5,2,4,0,3,1,1,0,1,1,3,0,0,0,20,16
26002,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,4,2,2,4,2,2,1,3,0,1,0,1,0,0,3,1,1,3,3,4
26003,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2,2,4,2,2,0,2,0,0,1,1,1,0,5,0,1,0,12,14
26004,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,5,2,4,5,2,2,0,3,0,1,1,0,1,1,9,0,1,0,20,17
26005,1,2,0,0,0,1,0,0,1,1,1,0,0,0,1,4,2,2,4,2,2,3,3,0,1,1,1,1,0,7,2,1,0,7,13
26006,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,2,1,4,1,2,5,0,1,0,1,0,1,1,1,7,2,1,3,20,10
26007,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,4,2,2,4,2,4,4,3,0,0,2,1,1,1,0,2,1,0,20,12
26008,3,0,0,1,0,1,1,0,1,0,0,0,0,0,1,5,5,5,5,5,2,4,0,0,1,0,0,0,1,7,2,0,0,20,11
26009,2,2,0,1,0,1,0,0,1,0,0,0,0,0,1,4,1,1,2,1,2,3,3,0,1,1,0,1,1,0,0,0,0,20,8
26010,3,1,0,0,0,1,0,1,1,0,0,0,0,0,1,5,4,5,5,5,5,1,1,1,0,1,0,0,0,4,1,2,0,16,7
26011,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,2,4,1,1,1,3,0,0,1,0,0,0,6,0,0,0,7,13
26012,0,2,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,4,1,1,1,2,3,1,0,2,1,1,0,2,1,1,1,11,16
26013,2,1,0,1,0,1,1,0,0,0,1,0,0,0,1,3,1,1,3,1,1,3,3,0,1,1,1,1,0,0,0,1,0,7,13
26014,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2,2,4,2,2,1,3,0,1,2,1,0,0,4,0,1,1,4,22
26015,2,2,0,0,1,1,0,0,1,0,0,0,0,0,1,5,1,2,5,4,2,3,3,0,0,2,1,1,0,3,0,1,0,2,17
26016,1,2,0,0,0,1,0,0,0,0,1,1,0,0,1,4,1,2,5,5,1,2,3,0,1,1,0,1,0,5,1,0,0,7,13
26017,2,2,0,1,0,1,1,1,1,0,0,0,0,0,1,5,2,1,5,4,1,4,1,0,1,0,0,1,1,2,2,0,0,20,7
26018,2,1,0,1,0,1,1,1,0,0,1,1,0,0,1,4,4,2,4,5,5,4,1,0,1,1,1,1,1,4,2,1,0,20,13
26019,3,1,0,1,0,1,1,1,0,0,1,1,0,0,1,5,2,1,5,5,1,4,0,0,1,1,0,1,1,1,0,0,0,20,20
26020,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,4,2,4,4,2,4,0,2,0,1,1,1,1,0,9,2,1,0,4,3
26021,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,2,4,5,2,4,3,2,0,1,1,1,1,1,4,2,2,0,20,19
26022,2,2,1,1,0,0,0,0,1,0,0,0,0,0,1,5,2,2,5,5,1,0,3,0,0,2,1,1,1,0,0,1,1,20,18
26023,2,2,0,1,0,1,0,0,1,0,0,0,0,0,1,4,2,2,4,2,2,2,1,0,1,0,1,1,0,0,0,2,2,20,4
26024,2,2,0,1,0,1,1,0,1,1,1,0,0,0,1,3,1,5,4,1,4,2,2,3,1,0,0,0,0,3,1,0,0,16,3
26025,2,1,0,1,0,1,1,0,1,1,0,1,1,0,1,3,4,1,4,2,2,2,2,0,0,1,0,1,0,1,1,1,1,18,3
26026,2,1,0,1,0,1,0,0,1,0,1,0,0,0,1,5,4,4,5,5,1,3,2,0,0,2,0,1,0,9,1,0,1,4,19
26027,3,0,0,1,0,1,1,0,1,0,0,1,0,0,0,5,2,4,5,4,2,3,1,1,0,2,1,1,0,7,2,1,0,14,18
26028,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,4,2,2,4,2,1,0,3,0,1,1,1,0,1,4,0,1,0,20,17
26029,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,4,2,1,4,2,2,2,3,3,1,1,1,1,0,7,0,0,0,7,9
26030,1,2,0,1,0,1,0,0,1,1,1,1,0,0,0,5,1,1,5,1,1,3,2,0,0,1,0,1,2,3,0,0,0,20,16
26031,2,2,0,1,0,1,0,0,1,0,1,1,0,0,1,1,2,4,4,4,2,1,3,0,1,2,1,1,0,0,0,1,2,7,13
26032,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,1,4,1,1,3,1,0,0,0,1,0,0,4,0,2,0,20,2
26033,1,2,0,1,0,1,1,0,0,0,0,0,0,1,1,3,2,1,4,1,1,3,3,0,1,2,1,1,0,5,1,1,0,2,3
26034,3,0,0,0,0,1,1,1,1,0,1,0,0,0,1,3,4,2,4,4,2,4,0,0,1,2,0,1,1,0,0,0,0,20,20
26035,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,4,1,1,4,1,1,3,0,0,0,1,1,0,2,1,2,1,0,20,22
26036,2,2,0,1,0,1,0,0,1,0,0,0,0,0,1,3,1,2,4,2,1,0,3,0,1,0,0,1,2,6,1,1,0,20,4
26037,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,3,3,2,5,2,1,4,0,0,0,0,0,1,1,3,1,0,0,20,11
26038,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,4,4,2,0,2,0,0,2,1,1,0,9,1,1,0,8,8
26039,2,2,0,1,0,1,0,0,1,0,1,0,0,0,1,4,2,2,4,5,4,0,3,0,1,2,1,1,0,6,1,1,1,9,9
26040,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,4,4,2,5,4,4,1,3,0,1,2,1,1,0,1,0,2,2,2,5
26041,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,4,1,1,5,2,2,0,0,2,1,1,0,1,1,0,0,0,2,20,1
26042,2,2,0,1,0,1,0,0,1,0,0,0,0,0,1,5,4,2,5,4,2,2,3,0,0,1,1,1,0,8,0,1,1,20,15
26043,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,4,2,4,4,1,4,3,1,3,0,0,0,0,0,5,0,0,0,9,22
26044,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,4,3,2,4,2,2,0,3,2,0,2,1,0,0,8,0,0,3,20,13
26045,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,1,4,2,1,2,3,0,1,2,0,1,0,2,2,0,0,17,1
26046,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,4,4,3,4,3,1,1,0,0,1,0,1,2,3,0,2,1,20,0
26047,1,2,0,1,0,1,1,1,1,0,1,0,0,0,1,5,2,2,5,2,2,3,2,3,1,1,0,1,1,5,2,0,0,20,1
26048,2,1,0,1,0,1,1,0,0,0,0,0,0,0,1,4,1,1,4,2,2,0,0,1,0,0,0,0,0,4,0,2,0,0,1
26049,3,2,0,1,0,1,0,1,1,1,1,0,0,0,0,5,4,1,5,5,1,3,2,2,0,1,1,1,0,3,2,1,0,0,1
26050,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,5,4,2,5,4,1,3,2,0,1,1,1,1,1,7,0,1,0,20,2
26051,1,2,0,1,0,1,0,0,1,0,0,0,0,0,1,4,1,4,4,1,4,2,3,2,1,1,1,1,0,1,0,1,1,9,22
26052,1,2,0,1,0,1,0,0,1,0,0,0,0,0,1,4,1,4,5,1,2,2,2,3,0,2,1,1,0,9,1,1,0,5,5
26053,2,1,0,1,0,1,0,0,1,0,1,0,0,0,1,4,4,4,5,4,1,4,0,2,1,1,1,1,1,5,1,1,0,20,6
26054,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,4,4,5,5,4,5,0,1,2,1,1,1,1,0,6,1,1,2,10,9
26055,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,3,3,1,4,2,1,4,3,0,0,1,0,0,1,4,1,0,0,20,10
26056,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,4,1,2,4,1,2,1,0,3,0,1,0,1,2,3,1,1,0,20,9
26057,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,4,4,4,4,4,4,0,2,0,0,1,0,1,0,2,1,0,0,18,9
26058,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,4,4,2,1,3,3,0,0,1,1,1,0,5,2,1,0,9,19
26059,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,5,5,1,1,3,0,0,2,1,1,0,4,1,1,0,9,0
26060,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,4,4,1,4,2,1,1,3,0,1,2,1,1,1,1,1,1,3,20,20
26061,2,1,0,0,0,1,0,0,1,1,1,0,0,1,0,5,4,4,4,4,1,1,3,3,1,2,1,1,0,5,0,1,2,2,4
26062,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,2,1,1,2,1,1,0,1,0,1,1,1,1,0,6,0,1,2,0,1
26063,2,2,1,1,0,1,1,1,1,1,1,0,0,0,1,4,2,2,5,2,1,1,1,0,1,0,0,0,0,3,2,0,3,14,18
26064,2,2,0,1,0,1,1,1,1,0,0,0,0,0,1,4,4,4,4,4,2,0,3,0,1,2,1,1,0,9,1,1,1,9,0
26065,2,2,0,1,0,1,1,1,1,1,1,0,0,0,1,5,4,2,5,4,2,4,3,0,1,1,1,1,1,7,1,1,1,20,17
26066,1,2,0,1,0,1,0,0,1,1,0,0,0,0,1,5,2,2,4,2,1,3,3,0,0,1,1,1,0,1,0,1,0,0,0
26067,2,2,0,1,0,1,1,0,1,0,0,0,0,0,1,4,2,1,4,2,1,2,2,0,1,1,0,1,0,3,2,2,0,4,3
26068,2,1,0,1,0,1,1,1,1,0,0,1,0,0,1,4,3,1,5,4,1,4,3,0,1,0,0,1,1,4,1,0,0,20,12
26069,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,2,2,5,2,1,4,2,0,1,1,0,1,1,7,1,1,0,20,14
26070,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,4,2,2,4,2,2,3,3,0,1,0,0,1,1,4,0,0,0,20,19
26071,0,2,0,1,0,1,1,1,1,0,0,0,0,0,1,4,2,1,5,2,1,3,3,0,1,0,1,1,0,7,0,2,0,7,3
26072,2,1,0,1,0,1,1,1,1,0,1,1,0,0,0,4,4,2,4,4,4,2,3,0,1,0,1,1,0,6,0,1,0,20,3
26073,3,2,1,1,1,1,1,1,1,0,1,1,0,0,1,3,5,4,4,5,1,2,2,0,1,0,1,1,1,9,2,1,0,20,9
26074,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,4,2,2,5,4,2,4,0,0,1,0,0,1,1,9,1,0,0,20,7
26075,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,4,1,0,0,1,1,1,0,3,2,1,0,0,9
26076,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,4,1,1,4,4,2,4,1,0,1,1,0,0,1,3,2,0,0,20,14
26077,2,1,0,1,1,1,0,0,1,0,0,0,0,0,1,4,2,2,4,2,2,3,1,0,1,1,1,1,1,4,1,2,0,20,14
26078,3,2,1,1,0,1,1,1,1,0,0,0,0,0,1,5,4,4,5,4,2,3,2,0,0,1,1,1,2,0,0,1,0,20,2
26079,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,3,3,1,4,1,1,2,3,2,0,0,1,0,2,3,0,1,3,20,11
26080,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,4,2,2,4,2,2,0,0,0,1,0,0,0,1,9,2,0,0,20,20
26081,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,3,3,4,4,4,1,4,2,0,1,2,1,1,1,4,0,1,0,20,8
26082,1,2,0,1,0,1,0,0,1,0,0,0,0,0,1,4,1,2,5,2,1,3,3,0,1,2,0,1,2,8,0,2,0,20,16
26083,2,1,0,1,1,1,1,0,1,1,1,0,0,0,0,5,4,4,4,4,4,2,2,0,0,1,1,1,2,2,0,0,2,20,19
26084,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2,2,4,4,4,0,1,0,1,1,0,0,0,3,0,2,0,6,5
26085,3,1,1,1,1,1,0,0,1,1,0,0,0,0,1,4,2,2,4,2,2,3,3,1,1,2,0,1,0,4,1,1,0,4,0
26086,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,4,1,1,4,1,1,1,2,3,1,1,0,1,0,9,0,0,3,10,3
26087,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,5,4,1,4,2,1,1,3,2,0,2,1,1,0,1,0,1,3,9,9
26088,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,4,1,2,5,2,1,4,3,0,0,1,0,1,1,3,1,0,0,20,4
26089,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,4,4,2,5,4,1,1,3,0,1,2,1,1,0,6,0,1,2,9,22
26090,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,4,4,2,4,4,2,0,2,1,0,2,0,1,0,4,1,1,0,14,18
26091,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,5,1,2,2,1,2,3,1,1,0,1,0,1,0,3,0,0,0,0,3
26092,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,1,5,2,1,4,1,0,1,1,0,1,1,8,0,0,0,20,21
26093,3,2,0,1,1,1,1,1,1,0,0,0,0,0,0,4,4,4,4,4,4,2,3,0,1,1,1,1,0,3,0,2,0,0,3
26094,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,2,1,1,3,1,0,0,1,1,1,2,3,2,1,0,20,2
26095,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,4,1,1,4,2,1,0,2,0,0,2,0,0,1,8,0,3,0,20,9
26096,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,5,2,1,5,1,1,1,2,1,0,2,0,1,0,4,1,1,1,4,9
26097,1,2,0,1,0,1,0,0,1,1,0,0,0,0,1,5,4,2,5,2,1,3,2,0,0,2,1,1,0,4,2,1,0,0,1
26098,3,1,0,1,0,1,1,1,0,0,1,0,0,0,1,4,4,4,5,4,2,4,0,0,1,0,0,1,1,7,1,0,0,20,10
26099,2,2,0,0,0,1,0,0,0,0,0,1,0,0,1,5,2,2,5,1,2,2,3,0,1,1,0,1,0,6,0,1,0,2,10
26100,0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,4,1,1,2,2,1,2,3,0,0,1,1,1,0,2,2,1,0,10,20
26101,2,2,1,1,0,1,1,1,1,1,1,0,0,0,1,4,4,4,4,2,4,3,2,0,0,1,1,1,1,2,2,1,0,20,14
26102,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,2,3,2,1,0,2,0,0,1,0,0,2,6,2,2,0,20,5
26103,2,0,0,0,0,0,1,0,1,0,1,1,0,0,1,5,2,5,5,2,2,4,2,0,0,2,0,1,0,7,1,0,0,20,15
26104,3,1,0,1,1,1,1,1,1,1,1,1,0,0,1,4,4,5,4,4,4,2,2,2,0,0,0,0,1,5,2,1,0,20,17
26105,2,1,0,1,0,1,1,0,0,0,0,1,0,0,1,5,2,2,5,2,4,4,3,0,1,1,0,1,1,1,1,0,0,20,15
26106,2,1,0,1,0,1,1,1,0,0,0,0,0,0,1,3,2,2,3,2,2,3,1,0,1,2,0,0,0,8,0,1,0,0,1
26107,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,4,2,5,1,4,1,0,2,1,1,0,1,1,8,2,1,2,20,10
26108,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,4,1,1,5,2,1,0,2,0,0,1,0,0,0,1,0,2,3,16,7
26109,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,4,2,2,4,2,2,3,2,0,0,1,1,1,1,9,2,1,0,20,5
26110,3,1,0,0,0,1,1,1,0,0,0,0,0,0,1,5,5,1,5,4,1,4,1,3,0,2,1,0,1,9,2,0,0,20,1
26111,1,2,0,1,0,1,1,1,1,0,0,0,0,0,1,4,1,1,5,4,1,4,2,0,1,1,0,1,1,1,2,0,0,20,1
26112,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,2,1,4,4,4,1,3,0,0,1,1,1,0,1,1,1,1,9,22
26113,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,1,2,4,2,2,2,3,0,0,2,1,1,0,8,0,1,2,0,19
26114,3,2,1,1,0,1,1,1,0,0,0,0,0,0,1,4,4,4,4,5,2,0,1,0,1,1,1,1,2,3,2,1,3,20,11
26115,2,2,0,0,0,1,0,0,1,0,0,0,0,1,1,2,2,1,1,1,1,2,2,0,1,0,0,1,0,6,0,1,3,20,4
26116,2,1,0,1,0,1,0,1,1,0,0,0,0,0,1,4,2,2,4,4,4,2,3,0,0,2,0,1,0,8,0,0,0,14,12
26117,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,4,1,2,4,1,1,1,3,0,1,2,0,1,0,5,1,1,0,5,9
26118,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,5,5,5,1,5,5,4,1,0,1,0,0,1,1,3,0,0,0,20,14
26119,3,2,0,1,0,1,1,1,1,0,0,0,0,0,1,3,1,5,5,2,1,4,3,0,1,1,1,1,1,6,0,1,0,20,18
26120,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,5,4,4,4,4,4,1,3,0,1,2,1,1,1,1,2,1,3,20,9
26121,3,1,0,1,0,1,1,1,1,0,1,1,0,0,1,5,4,2,4,5,2,4,0,0,1,1,0,1,1,4,0,0,0,20,13
26122,2,1,0,1,0,0,0,0,1,1,0,1,0,0,1,3,2,2,5,5,2,4,3,0,1,0,0,0,0,2,2,3,1,10,11
26123,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,5,2,1,1,2,1,4,3,0,1,1,1,1,1,0,0,3,1,20,11
26124,3,2,0,1,0,1,0,0,1,1,1,0,0,0,0,5,5,5,5,5,5,4,3,0,1,1,0,1,0,5,1,0,0,5,5
26125,3,1,0,1,0,1,0,1,1,0,0,1,0,0,1,5,1,2,5,4,2,4,1,0,1,1,0,1,1,0,0,0,0,20,4
26126,2,2,0,1,0,1,0,0,1,0,1,0,0,0,1,4,2,4,5,4,1,3,3,0,1,2,1,1,0,4,2,1,0,7,13
26127,2,2,0,1,0,1,0,0,0,0,1,1,0,0,1,5,2,4,5,4,2,2,1,2,0,1,0,1,1,1,0,2,0,20,12
26128,2,1,1,1,0,1,1,1,1,1,1,0,1,0,0,4,2,4,4,4,2,1,3,0,0,1,1,1,0,3,2,1,3,12,7
26129,2,1,0,0,0,1,1,1,1,0,0,0,0,0,0,4,2,2,4,2,2,0,1,0,0,1,0,0,0,7,0,0,0,6,6
26130,3,1,0,1,1,1,1,1,1,0,0,1,0,0,0,3,2,1,4,1,2,3,1,0,0,1,1,1,1,1,2,1,0,20,10
26131,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1,4,4,4,1,4,4,0,2,0,1,1,1,0,2,6,0,1,0,20,13
26132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,5,2,1,4,3,0,0,1,0,1,1,2,2,1,0,20,10
26133,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,2,1,1,2,4,1,3,0,0,1,0,1,1,0,3,2,1,0,14,18
